#	year	left	match	right	topic
274	1989	But team officials determined that	he	risked further and possibly serious injury to the 	HOCKEY, ICE, PLAYOFF GAMES
275	1989	nd other short-term missiles are so important that	he	will risk the destruction of an already weakened G	ELECTRIC LIGHT AND POWER, BLAC
276	1989	After that incident , Mr. Linares was warned that	he	risked criminal charges if the boy died . ''	DEATH, LIFE-SUSTAINING SUPPORT
277	1989	a few years ago sapped his petroleum profits , and	he	took risks on other ventures that failed and led h	FINANCES, PERSONAL
278	1989	and idealism , and in a most touching final moment	he	takes the ultimate risk by putting his whole caree	THEATER
279	1989	e had been warned by other city commissioners that	he	was risking retribution by confronting the state .	WELFARE (US), REFORM AND REORG
280	1989	rmy after nine years only to find that the country	he	risked his life for is at best indifferent to his 	MOTION PICTURES
281	1989	 his TV doodad to summon fresh guests into being ,	he	risks becoming too involved in the astoundingly ag	THEATER, REVIEWS
282	1989		You	always run the risk of getting robbed . ''	MURDERS AND ATTEMPTED MURDERS,
283	1989	But	you	are taking the risk of dragging the audience back 	MOTION PICTURES, BIOGRAPHICAL 
284	1989	If	he	had not taken risks , he said , '' my soul would n	_
285	1989		He	risks similar exposure with the nomination of John	IRAN-CONTRA AFFAIR, EDITORIALS
286	1989	Esposito readily acknowledged	he	risked being dismissed , but said he had acted on 	HOCKEY, ICE, COACHES AND MANAG
287	1989	at benefits they brought him and what side effects	he	risked .	TRACK AND FIELD, DRUG USE IN S
288	1989		He	's taking a risk because this is not inexpensive .	PUBLIC WORKS
289	1989	Because he has shown he 's serious , and	he	runs a real risk , personally and for his empire .	INTERNATIONAL RELATIONS
290	1989		You	run the risk of losing grants if you have too many	THEATER
291	1989	's friend Fidel Castro visited Caracas this year ,	he	risked offending some of his hosts by enthusiastic	BOOKS AND LITERATURE
292	1989	ut unless the President stops speaking so softly ,	he	risks undermining his big stick .	EDITORIALS, UNITED STATES INTE
293	1989	So	you	do n't run the risks or have the same tensions tha	ECONOMIC CONDITIONS AND TRENDS
294	1989	nd are willing to leverage , because the more risk	you	take , the greater the reward is . ''	MERGERS, ACQUISITIONS AND DIVE
295	1989	 office as Borough President of Manhattan and made	him	take the risk of running for mayor .	ELECTIONS, MAYORS, BLACKS (IN 
296	1989	ch calls for a steady hand and precise focus , and	you	may run the risk of underexposure .	PHOTOGRAPHY
297	1989	free-market economics , but political analysts say	he	risks portraying himself as a friend of the auto i	AUTOMOBILE INSURANCE AND LIABI
298	1989	This movie is about how much	you	will risk if you have nothing to gain . ''	MOTION PICTURES
299	1989	ot only improvement , but coming to terms with who	you	are - taking risks , sometimes succeeding , someti	Terms not available
300	1989	ering a pitch Tuesday night , had been warned that	he	would be risking just such a fracture if he return	BASEBALL, CANCER, HEALTH, PERS
301	1989	Otherwise ,	you	and others who must take leadership on choice will	WOMEN, SURVEYS AND SERIES, NEW
302	1989	e charges can wipe out any savings , however , and	you	run a slightly greater risk of infecting your syst	DATA PROCESSING (COMPUTERS), S
303	1989		He	risked unpopularity on both sides of the Capitol a	ETHICS, EDITORIALS, PROSTITUTI
304	1989	ld n't do that now , because if you hose it down ,	you	risk spreading it more , '' a spokeswoman for the 	STEAM, EXPLOSIONS, ACCIDENTS A
305	1989	But	he	is also taking a necessary political risk .	NO INDEX TERMS
306	1989		He	could risk his own credibility to strengthen their	BOOK REVIEWS
307	1989	But they also agree that	he	is taking a huge financial risk in doing so .	TELEVISION, COMMUNICATIONS SAT
308	1989		She	may never risk more and who could blame her .	MUSIC, REVIEWS, CONCERTS AND R
309	1989	as highly culpable , or merely misguided , or that	he	took unacceptable risks to his own reputation and 	ETHICS, PROSTITUTION, HOMOSEXU
310	1989	g the proscenium separating artist from audience ,	he	risks ruin . ''	TELEVISION, COMPANY AND ORGANI
311	1989	way I carry on would say , ` You work too much and	you	take too many risks . '	THEATER
312	1989	 David N. Dinkins but he ca n't hammer too hard or	he	risks alienating voters .	NO INDEX TERMS
313	1989	Democrat , rejected Mr. Manafort 's assertion that	he	had taken a financial risk by investing in the pro	HOUSING, ETHICS, LOBBYING AND 
314	1989		You	can not take risks with him because he 's the type	HOCKEY, ICE
315	1989	It 's sad that	he	did not risk some of that capital to reinforce the	EDITORIALS, PARDONS, ARMAMENT,
316	1989	ame type of education , but not in such a way that	he	would risk his classmates . '' ''	GOVERNORS (US), ACQUIRED IMMUN
317	1989	ortions except to protect the life of the mother ,	he	risks alienating the significant numbers of aborti	ABORTION, ELECTION ISSUES, LAW
318	1989	If he goes back on his pledge ,	he	runs the potentially greater risk of seeming to la	ABORTION, ELECTION ISSUES, LAW
319	1989	rly ashamed '' about his duplicitous role and that	he	'' risked the fraud , on my conviction that Arab h	BOOK REVIEWS
320	1989	m to find and document one more market , even when	he	risks losing the reader 's interest ?	BOOK REVIEWS
321	1989		He	took substantial risks , and in acquiring the $ 24	DEATHS
322	1989	Any time you apply a label to a particular group ,	you	run the risk of overgeneralization .	SPANISH-SPEAKING GROUPS (US), 
323	1989	out a decade after that precarious new beginning ,	she	took the financial risk of quitting her job at the	MOTION PICTURES
324	1989	egend who has written a memoir of his hard times ,	he	always runs the risk of being upstaged by an audie	THEATER, REVIEWS
325	1989	ly allows the voices of the homeless to be heard ,	he	risks overkill .	MOTION PICTURES, REVIEWS
326	1989	killer well aware that , if he misused his power ,	he	risked eternal damnation ; angry inside , '' a pre	MOTION PICTURES
327	1989	where technically impressive , were not flawless ;	he	took far too many risks for that .	MUSIC, REVIEWS, CONCERTS AND R
328	1989	But if	you	do n't take a risk , you 're asking for your produ	ADVERTISING
329	1989	If he were to play ,	he	would run the risk of a less-than-amazing result t	CHESS, RECORDS AND ACHIEVEMENT
330	1989	If he moves too slowly ,	he	risks total collapse of the Soviet economy and the	UNITED STATES INTERNATIONAL RE
331	1989	 who is 47 years old , acknowledged last week that	he	was taking some risks in switching from being an A	APPOINTMENTS AND EXECUTIVE CHA
332	1989	had told Mr. Zhivkov that if he did not step aside	he	could risk the sort of forced exit that befell Eri	HOTELS AND MOTELS, PRICES, IND
333	1989	 fast , full and credible search for the killers ,	he	risks loss of U.S. aid .	EDITORIALS, PRIESTS, UNITED ST
334	1989	If you try to revive it by changing the format	you	run the risk of alienating your core readers witho	FORECASTS, FINANCES
335	1989	Failing this ,	he	risks antagonizing its hierarchy , moving it towar	CHURCH-STATE RELATIONS, RUSSIA
336	1989		He	risks resurrecting the whispering ghost of the 192	Terms not available
337	1989	 , arrived in New York yesterday and explained why	she	had risked arrest to leave her homeland and come t	REFUGEES AND EXPATRIATES, UNIT
338	1989	Once again , many analysts warn that	he	has taken on a substantial risk : a severe drop in	BANKS AND BANKING, WELLS FARGO
339	1989	Q. Did n't you understand	you	were risking the summit , number one ?	SUMMIT CONFERENCES, UNITED STA
340	1989		She	is obviously taking some political risk in calling	COUPS D'ETAT AND ATTEMPTED COU
341	1989	ith the request , '' Mr. Himmelstein said , '' but	he	might risk collecting interest on the security dep	NO INDEX TERMS
342	1989	ters running out of his crotch , is so lonely that	he	risks any potential humiliation for a woman 's tou	MOTION PICTURES
343	1989	 an interview before the elections , conceded that	he	was taking a risk by giving up his position as May	POLITICS AND GOVERNMENT
344	1989	e Risks Bush Took Mr. Bush thought otherwise , and	he	risked many things in acting as he did : the prosp	UNITED STATES INTERNATIONAL RE
345	1989	Most important of all , perhaps ,	he	knowingly ran the risk that democracy , so often a	UNITED STATES INTERNATIONAL RE
346	1989	hat she felt '' gripped , '' but she never thought	she	was risking her life . ''	MOUNTAIN CLIMBING, CONTESTS AN
347	1990	If anything , he has demonstrated that	he	'll risk angering his black base to be evenhanded 	POLITICS AND GOVERNMENT, EDITO
348	1990	nstituencies ; but the less he attempts , the less	he	risks rocking the boat or pulling down his approva	UNITED STATES POLITICS AND GOV
349	1990	ident 's five-year term expires in 1993 , although	he	runs the risk of destroying his reputation by alig	POLITICS AND GOVERNMENT
350	1990	Yes ,	you	run a risk when you show tough stuff , '' said Nor	AIRLINES AND AIRPLANES, NEWS A
351	1990	sale under a year-old law on foreign investments ,	he	risks angering free-trade advocates who fear that 	UNITED STATES INTERNATIONAL RE
352	1990	, and they spoke of Josephine 's courage , the way	she	had risked her life and lifted the morale of all a	BOOKS AND LITERATURE
353	1990	Mr. Choate knows that	he	may risk friendships by naming names and detailing	_
354	1990	sequester the jurors for the length of the trial ,	he	took a calculated risk . ''	CRIME AND CRIMINALS, TRIALS, J
355	1990	id he did not believe that in fighting Holyfield ,	he	was risking the potential bigger payday he could g	BOXING
356	1990	Experts in those fields say	he	risks drift or disarray if a crisis like a riot in	POLITICS AND GOVERNMENT
357	1990	ssage is that he wants to be reassuring , but that	he	ca n't risk easing credit . ''	STOCKS AND BONDS, STOCK PRICES
358	1990	But in so doing ,	he	risks alienating the many more Germans who want to	EDITORIALS, GERMANY, REUNIFICA
359	1990		He	took the political risk of offending right-wing ze	UNITED STATES INTERNATIONAL RE
360	1990	llery in New York because he felt that as a dealer	he	could take more risks and have more of an effect o	ART
361	1990	Colleagues say	he	risked his life in covert assignments abroad for t	SUSPENSIONS, DISMISSALS AND RE
362	1990	ed Federal regulators to decide for him what risks	he	can and can not take with his life . ''	ACQUIRED IMMUNE DEFICIENCY SYN
363	1990	warned after fainting during a game on Dec. 9 that	he	risked death by playing again .	BASKETBALL
364	1990	speeds up in this otherwise agreeable restaurant ,	you	may risk missing the first act .	RESTAURANTS, TRAVEL AND VACATI
365	1990	t Gathers was so eager to play professionally that	he	would risk his life to play .	BASKETBALL
366	1990	in school for days at a time because if she leaves	she	risks being shot on the street .	CHILDREN AND YOUTH, WAR AND RE
367	1990	le , or with other dissident republics , or both ,	he	runs the risk of appearing to back down when he fi	SECESSION, INDEPENDENCE MOVEME
368	1990	bility to mimic the textures of mannered writing ,	he	runs the risk of seeming mannered himself , and of	PHOTOGRAPHY, REVIEWS, SHOWS (E
369	1990	They knew he was a hero long before	he	risked his own life to save someone else 's .	ILLITERACY, RESCUES, AWARDS, D
370	1990	er onetime lover , Christopher , is severely ill ;	she	risks her reputation by going to visit him , but i	BOOK REVIEWS
371	1990	`	He	Risked His Life ' Sitting in the living room amid 	MURDERS AND ATTEMPTED MURDERS,
372	1990		He	risked his life for someone , '' she said . ''	MURDERS AND ATTEMPTED MURDERS,
373	1990	pacity he sent counterfeiters to the gallows , and	he	could not run a risk that alchemically created gol	CHEMISTRY, RESEARCH, ALCHEMY
374	1990		You	can not run risks with your financing capabilities	FINANCES, BUDGETS AND BUDGETIN
375	1990	If you simply plod doggedly on , as I did ,	you	risk being distracted from the flashback narrative	BOOK REVIEWS
376	1990		He	risks millions of dollars in split-second decision	GARDENS AND GARDENING, MENTAL 
377	1990	rd to house in existing public housing complexes ,	you	run the risk of making the whole building , the wh	HOUSING, URBAN AREAS, RENTING 
378	1990	a return that is higher than the bank rate is that	you	're taking some risk . ''	STOCKS AND BONDS, MUTUAL FUNDS
379	1990	id he had pointed out to Government officials that	he	was risking his own reputation in assuring the Afr	BLACKS (NON-US), REFUGEES AND 
380	1990		He	would certainly not risk hiding me in his cellar .	NAZI ERA, JEWS
381	1990	d had big dreams about building a media empire and	he	had taken big risks .	COMPANY AND ORGANIZATION PROFI
382	1990	But if he buys ,	he	risks taking delivery in two or three years - perh	SHIPBUILDING, CONVERSION AND R
383	1990	is pass by unnoticed , the film seems to say , and	you	risk opening up a Pandora 's box of prejudice and 	MOTION PICTURES, RACIAL RELATI
384	1990		You	always run the risk , when the price is so low , t	BUILDING (CONSTRUCTION), PRICE
385	1990		You	take a risk of these things ' happening whenever y	COLLEGES AND UNIVERSITIES, BLA
386	1990	en '' Walter Winchell '' as a conventional novel ,	he	would have risked telling more about his protagoni	BOOK REVIEWS
387	1990	nment to let him escape because an order to arrest	him	risked not being obeyed .	ECONOMIC CONDITIONS AND TRENDS
388	1990		He	risks being accused of standing for nothing except	UNITED STATES POLITICS AND GOV
389	1990	Many politicians thought	he	was risking some of his political capital by pushi	FIREARMS, GUN CONTROL, LAW AND
